rowid,term,tf,ntf,idf,tfidf,ntfidf
5,art,1,0.0333333333333333,2.86220088092947,2.86220088092947,0.0954066960309823
5,bia,1,0.0333333333333333,3.55534806148941,3.55534806148941,0.118511602049647
5,citizen,1,0.0333333333333333,3.55534806148941,3.55534806148941,0.118511602049647
5,common,1,0.0333333333333333,2.86220088092947,2.86220088092947,0.0954066960309823
5,confirm,1,0.0333333333333333,3.55534806148941,3.55534806148941,0.118511602049647
5,data,2,0.0666666666666667,0.722134717433197,1.44426943486639,0.0481423144955465
5,know,1,0.0333333333333333,2.16905370036952,2.16905370036952,0.0723017900123174
5,look,1,0.0333333333333333,1.6094379124341,1.6094379124341,0.05364793041447
5,paradox,1,0.0333333333333333,3.55534806148941,3.55534806148941,0.118511602049647
5,practic,1,0.0333333333333333,2.86220088092947,2.86220088092947,0.0954066960309823
5,predict,1,0.0333333333333333,2.86220088092947,2.86220088092947,0.0954066960309823
5,real,1,0.0333333333333333,3.55534806148941,3.55534806148941,0.118511602049647
5,risk,1,0.0333333333333333,3.55534806148941,3.55534806148941,0.118511602049647
5,s,1,0.0333333333333333,0.916290731874155,0.916290731874155,0.0305430243958052
5,scientist,1,0.0333333333333333,1.76358859226136,1.76358859226136,0.058786286408712
5,seven,1,0.0333333333333333,3.55534806148941,3.55534806148941,0.118511602049647
5,simpson,1,0.0333333333333333,3.55534806148941,3.55534806148941,0.118511602049647
5,sourc,2,0.0666666666666667,2.4567357728213,4.91347154564261,0.163782384854754
5,summari,1,0.0333333333333333,2.86220088092947,2.86220088092947,0.0954066960309823
5,time,1,0.0333333333333333,1.94591014905531,1.94591014905531,0.0648636716351771
7,check,1,0.111111111111111,2.86220088092947,2.86220088092947,0.318022320103274
7,commun,1,0.111111111111111,2.4567357728213,2.4567357728213,0.272970641424589
7,infograph,1,0.111111111111111,2.86220088092947,2.86220088092947,0.318022320103274
7,xo,2,0.222222222222222,2.86220088092947,5.72440176185894,0.636044640206548
7,year,1,0.111111111111111,3.55534806148941,3.55534806148941,0.395038673498824
7,zettabyt,1,0.111111111111111,3.55534806148941,3.55534806148941,0.395038673498824
8,blog,1,0.0294117647058824,2.4567357728213,2.4567357728213,0.0722569344947442
8,case,1,0.0294117647058824,3.55534806148941,3.55534806148941,0.104569060632042
8,cheapest,1,0.0294117647058824,3.55534806148941,3.55534806148941,0.104569060632042
8,data,3,0.0882352941176471,0.722134717433197,2.16640415229959,0.0637177691852821
8,determin,1,0.0294117647058824,3.55534806148941,3.55534806148941,0.104569060632042
8,dian,1,0.0294117647058824,3.55534806148941,3.55534806148941,0.104569060632042
8,easiest,1,0.0294117647058824,3.55534806148941,3.55534806148941,0.104569060632042
8,effect,1,0.0294117647058824,2.86220088092947,2.86220088092947,0.0841823788508667
8,end,1,0.0294117647058824,3.55534806148941,3.55534806148941,0.104569060632042
8,guest,1,0.0294117647058824,3.55534806148941,3.55534806148941,0.104569060632042
8,ideal,1,0.0294117647058824,3.55534806148941,3.55534806148941,0.104569060632042
8,jose,1,0.0294117647058824,3.55534806148941,3.55534806148941,0.104569060632042
8,model,2,0.0588235294117647,2.16905370036952,4.33810740073905,0.127591394139384
8,ne,1,0.0294117647058824,2.86220088092947,2.86220088092947,0.0841823788508667
8,organ,1,0.0294117647058824,2.86220088092947,2.86220088092947,0.0841823788508667
8,particular,1,0.0294117647058824,3.55534806148941,3.55534806148941,0.104569060632042
8,problem,1,0.0294117647058824,2.4567357728213,2.4567357728213,0.0722569344947442
8,product,1,0.0294117647058824,2.4567357728213,2.4567357728213,0.0722569344947442
8,project,1,0.0294117647058824,2.86220088092947,2.86220088092947,0.0841823788508667
8,purpos,1,0.0294117647058824,3.55534806148941,3.55534806148941,0.104569060632042
8,r,1,0.0294117647058824,2.4567357728213,2.4567357728213,0.0722569344947442
8,represent,1,0.0294117647058824,3.55534806148941,3.55534806148941,0.104569060632042
8,right,1,0.0294117647058824,3.55534806148941,3.55534806148941,0.104569060632042
8,scienc,2,0.0588235294117647,1.76358859226136,3.52717718452272,0.103740505427139
8,share,1,0.0294117647058824,2.86220088092947,2.86220088092947,0.0841823788508667
8,solv,1,0.0294117647058824,2.86220088092947,2.86220088092947,0.0841823788508667
8,us,1,0.0294117647058824,1.94591014905531,1.94591014905531,0.0572326514428033
8,wai,1,0.0294117647058824,3.55534806148941,3.55534806148941,0.104569060632042
8,web,1,0.0294117647058824,3.55534806148941,3.55534806148941,0.104569060632042
9,adorn,1,0.0384615384615385,3.55534806148941,3.55534806148941,0.136744156211131
9,arrang,1,0.0384615384615385,3.55534806148941,3.55534806148941,0.136744156211131
9,circl,2,0.0769230769230769,3.55534806148941,7.11069612297883,0.273488312422263
9,claim,1,0.0384615384615385,3.55534806148941,3.55534806148941,0.136744156211131
9,colourfulli,1,0.0384615384615385,3.55534806148941,3.55534806148941,0.136744156211131
9,concentr,1,0.0384615384615385,3.55534806148941,3.55534806148941,0.136744156211131
9,customari,1,0.0384615384615385,3.55534806148941,3.55534806148941,0.136744156211131
9,dr,1,0.0384615384615385,2.86220088092947,2.86220088092947,0.110084649266518
9,embed,1,0.0384615384615385,3.55534806148941,3.55534806148941,0.136744156211131
9,entranc,1,0.0384615384615385,3.55534806148941,3.55534806148941,0.136744156211131
9,expans,1,0.0384615384615385,3.55534806148941,3.55534806148941,0.136744156211131
9,look,1,0.0384615384615385,1.6094379124341,1.6094379124341,0.0619014581705423
9,offic,1,0.0384615384615385,3.55534806148941,3.55534806148941,0.136744156211131
9,onam,2,0.0769230769230769,3.55534806148941,7.11069612297883,0.273488312422263
9,pookalam,2,0.0769230769230769,3.55534806148941,7.11069612297883,0.273488312422263
9,ram,1,0.0384615384615385,3.55534806148941,3.55534806148941,0.136744156211131
9,schemat,1,0.0384615384615385,3.55534806148941,3.55534806148941,0.136744156211131
9,seri,1,0.0384615384615385,2.86220088092947,2.86220088092947,0.110084649266518
9,squar,1,0.0384615384615385,3.55534806148941,3.55534806148941,0.136744156211131
9,took,1,0.0384615384615385,2.86220088092947,2.86220088092947,0.110084649266518
9,triangl,1,0.0384615384615385,2.86220088092947,2.86220088092947,0.110084649266518
9,walk,1,0.0384615384615385,2.86220088092947,2.86220088092947,0.110084649266518
10,do,1,0.05,3.55534806148941,3.55534806148941,0.177767403074471
10,googl,2,0.1,1.94591014905531,3.89182029811063,0.194591014905531
10,hire,1,0.05,3.55534806148941,3.55534806148941,0.177767403074471
10,i,1,0.05,1.47590651980958,1.47590651980958,0.0737953259904789
10,initi,1,0.05,3.55534806148941,3.55534806148941,0.177767403074471
10,intend,1,0.05,3.55534806148941,3.55534806148941,0.177767403074471
10,manag,1,0.05,3.55534806148941,3.55534806148941,0.177767403074471
10,microsoft,1,0.05,3.55534806148941,3.55534806148941,0.177767403074471
10,post,1,0.05,1.94591014905531,1.94591014905531,0.0972955074527657
10,question,2,0.1,2.4567357728213,4.91347154564261,0.24567357728213
10,recruit,1,0.05,3.55534806148941,3.55534806148941,0.177767403074471
10,s,2,0.1,0.916290731874155,1.83258146374831,0.0916290731874155
10,search,1,0.05,2.16905370036952,2.16905370036952,0.108452685018476
10,select,1,0.05,3.55534806148941,3.55534806148941,0.177767403074471
10,udac,1,0.05,3.55534806148941,3.55534806148941,0.177767403074471
10,websit,1,0.05,2.16905370036952,2.16905370036952,0.108452685018476
11,accomplish,1,0.032258064516129,3.55534806148941,3.55534806148941,0.11468864714482
11,aren,1,0.032258064516129,3.55534806148941,3.55534806148941,0.11468864714482
11,c,1,0.032258064516129,3.55534806148941,3.55534806148941,0.11468864714482
11,develop,1,0.032258064516129,2.86220088092947,2.86220088092947,0.0923290606751441
11,drawn,1,0.032258064516129,3.55534806148941,3.55534806148941,0.11468864714482
11,eas,1,0.032258064516129,3.55534806148941,3.55534806148941,0.11468864714482
11,goal,2,0.0645161290322581,3.55534806148941,7.11069612297883,0.22937729428964
11,good,1,0.032258064516129,2.86220088092947,2.86220088092947,0.0923290606751441
11,haven,1,0.032258064516129,2.86220088092947,2.86220088092947,0.0923290606751441
11,i,1,0.032258064516129,1.47590651980958,1.47590651980958,0.0476098877357928
11,includ,1,0.032258064516129,3.55534806148941,3.55534806148941,0.11468864714482
11,julia,1,0.032258064516129,2.86220088092947,2.86220088092947,0.0923290606751441
11,languag,1,0.032258064516129,2.86220088092947,2.86220088092947,0.0923290606751441
11,lofti,1,0.032258064516129,3.55534806148941,3.55534806148941,0.11468864714482
11,look,1,0.032258064516129,1.6094379124341,1.6094379124341,0.0519173520140032
11,packag,1,0.032258064516129,3.55534806148941,3.55534806148941,0.11468864714482
11,peopl,1,0.032258064516129,3.55534806148941,3.55534806148941,0.11468864714482
11,python,1,0.032258064516129,3.55534806148941,3.55534806148941,0.11468864714482
11,r,1,0.032258064516129,2.4567357728213,2.4567357728213,0.0792495410587517
11,sai,1,0.032258064516129,3.55534806148941,3.55534806148941,0.11468864714482
11,seen,1,0.032258064516129,3.55534806148941,3.55534806148941,0.11468864714482
11,sound,1,0.032258064516129,3.55534806148941,3.55534806148941,0.11468864714482
11,spe,1,0.032258064516129,2.4567357728213,2.4567357728213,0.0792495410587517
11,statist,1,0.032258064516129,3.55534806148941,3.55534806148941,0.11468864714482
11,t,2,0.0645161290322581,1.94591014905531,3.89182029811063,0.125542590261633
11,track,1,0.032258064516129,3.55534806148941,3.55534806148941,0.11468864714482
11,true,1,0.032258064516129,3.55534806148941,3.55534806148941,0.11468864714482
12,access,1,0.0333333333333333,3.55534806148941,3.55534806148941,0.118511602049647
12,architect,1,0.0333333333333333,3.55534806148941,3.55534806148941,0.118511602049647
12,dad,2,0.0666666666666667,3.55534806148941,7.11069612297883,0.237023204099294
12,data,7,0.233333333333333,0.722134717433197,5.05494302203238,0.168498100734413
12,dba,1,0.0333333333333333,3.55534806148941,3.55534806148941,0.118511602049647
12,differ,1,0.0333333333333333,2.4567357728213,2.4567357728213,0.0818911924273768
12,discov,1,0.0333333333333333,2.86220088092947,2.86220088092947,0.0954066960309823
12,distil,1,0.0333333333333333,3.55534806148941,3.55534806148941,0.118511602049647
12,engin,3,0.1,2.4567357728213,7.37020731846391,0.24567357728213
12,etl,2,0.0666666666666667,3.55534806148941,7.11069612297883,0.237023204099294
12,extract,1,0.0333333333333333,3.55534806148941,3.55534806148941,0.118511602049647
12,load,1,0.0333333333333333,3.55534806148941,3.55534806148941,0.118511602049647
12,main,1,0.0333333333333333,3.55534806148941,3.55534806148941,0.118511602049647
12,s,2,0.0666666666666667,0.916290731874155,1.83258146374831,0.0610860487916103
12,scienc,1,0.0333333333333333,1.76358859226136,1.76358859226136,0.058786286408712
12,scientist,2,0.0666666666666667,1.76358859226136,3.52717718452272,0.117572572817424
12,transform,1,0.0333333333333333,3.55534806148941,3.55534806148941,0.118511602049647
13,data,1,0.0526315789473684,0.722134717433197,0.722134717433197,0.0380070903912209
13,don,1,0.0526315789473684,3.55534806148941,3.55534806148941,0.187123582183653
13,explor,2,0.105263157894737,2.86220088092947,5.72440176185894,0.301284303255734
13,final,1,0.0526315789473684,3.55534806148941,3.55534806148941,0.187123582183653
13,googl,1,0.0526315789473684,1.94591014905531,1.94591014905531,0.10241632363449
13,know,1,0.0526315789473684,2.16905370036952,2.16905370036952,0.11416072107208
13,look,1,0.0526315789473684,1.6094379124341,1.6094379124341,0.0847072585491632
13,mayb,1,0.0526315789473684,2.86220088092947,2.86220088092947,0.150642151627867
13,neat,1,0.0526315789473684,3.55534806148941,3.55534806148941,0.187123582183653
13,problem,1,0.0526315789473684,2.4567357728213,2.4567357728213,0.129301882780069
13,s,2,0.105263157894737,0.916290731874155,1.83258146374831,0.0964516559867532
13,singl,1,0.0526315789473684,3.55534806148941,3.55534806148941,0.187123582183653
13,spreadsheet,1,0.0526315789473684,3.55534806148941,3.55534806148941,0.187123582183653
13,t,1,0.0526315789473684,1.94591014905531,1.94591014905531,0.10241632363449
13,tag,1,0.0526315789473684,2.4567357728213,2.4567357728213,0.129301882780069
13,tidi,1,0.0526315789473684,3.55534806148941,3.55534806148941,0.187123582183653
13,time,1,0.0526315789473684,1.94591014905531,1.94591014905531,0.10241632363449
14,data,1,0.25,0.722134717433197,0.722134717433197,0.180533679358299
14,linkedin,1,0.25,3.55534806148941,3.55534806148941,0.888837015372353
14,scientist,1,0.25,1.76358859226136,1.76358859226136,0.44089714806534
14,skill,1,0.25,3.55534806148941,3.55534806148941,0.888837015372353
15,academ,1,0.027027027027027,3.55534806148941,3.55534806148941,0.0960904881483625
15,author,1,0.027027027027027,2.86220088092947,2.86220088092947,0.0773567805656613
15,avail,2,0.0540540540540541,3.55534806148941,7.11069612297883,0.192180976296725
15,book,3,0.0810810810810811,2.86220088092947,8.58660264278841,0.232070341696984
15,check,1,0.027027027027027,2.86220088092947,2.86220088092947,0.0773567805656613
15,compil,1,0.027027027027027,3.55534806148941,3.55534806148941,0.0960904881483625
15,data,1,0.027027027027027,0.722134717433197,0.722134717433197,0.0195171545252216
15,displai,1,0.027027027027027,3.55534806148941,3.55534806148941,0.0960904881483625
15,flavor,1,0.027027027027027,3.55534806148941,3.55534806148941,0.0960904881483625
15,free,1,0.027027027027027,3.55534806148941,3.55534806148941,0.0960904881483625
15,freeli,1,0.027027027027027,3.55534806148941,3.55534806148941,0.0960904881483625
15,haven,1,0.027027027027027,2.86220088092947,2.86220088092947,0.0773567805656613
15,i,1,0.027027027027027,1.47590651980958,1.47590651980958,0.0398893654002589
15,interest,1,0.027027027027027,2.86220088092947,2.86220088092947,0.0773567805656613
15,issu,1,0.027027027027027,3.55534806148941,3.55534806148941,0.0960904881483625
15,know,1,0.027027027027027,2.16905370036952,2.16905370036952,0.0586230729829601
15,learn,2,0.0540540540540541,2.86220088092947,5.72440176185894,0.154713561131323
15,legit,1,0.027027027027027,3.55534806148941,3.55534806148941,0.0960904881483625
15,let,1,0.027027027027027,2.86220088092947,2.86220088092947,0.0773567805656613
15,machin,2,0.0540540540540541,2.86220088092947,5.72440176185894,0.154713561131323
15,make,1,0.027027027027027,2.4567357728213,2.4567357728213,0.0663982641303055
15,mayb,1,0.027027027027027,2.86220088092947,2.86220088092947,0.0773567805656613
15,o,1,0.027027027027027,3.55534806148941,3.55534806148941,0.0960904881483625
15,prone,1,0.027027027027027,3.55534806148941,3.55534806148941,0.0960904881483625
15,publish,1,0.027027027027027,3.55534806148941,3.55534806148941,0.0960904881483625
15,reilli,1,0.027027027027027,3.55534806148941,3.55534806148941,0.0960904881483625
15,relev,1,0.027027027027027,3.55534806148941,3.55534806148941,0.0960904881483625
15,scienc,1,0.027027027027027,1.76358859226136,1.76358859226136,0.0476645565476043
15,sourc,1,0.027027027027027,2.4567357728213,2.4567357728213,0.0663982641303055
15,strong,1,0.027027027027027,3.55534806148941,3.55534806148941,0.0960904881483625
15,t,1,0.027027027027027,1.94591014905531,1.94591014905531,0.0525921661906841
15,usual,1,0.027027027027027,3.55534806148941,3.55534806148941,0.0960904881483625
16,math,1,0.142857142857143,3.55534806148941,3.55534806148941,0.507906865927059
16,pascal,1,0.142857142857143,3.55534806148941,3.55534806148941,0.507906865927059
16,reveal,1,0.142857142857143,3.55534806148941,3.55534806148941,0.507906865927059
16,s,1,0.142857142857143,0.916290731874155,0.916290731874155,0.130898675982022
16,secret,1,0.142857142857143,3.55534806148941,3.55534806148941,0.507906865927059
16,tag,1,0.142857142857143,2.4567357728213,2.4567357728213,0.350962253260186
16,triangl,1,0.142857142857143,2.86220088092947,2.86220088092947,0.408885840132781
17,agre,1,0.0357142857142857,3.55534806148941,3.55534806148941,0.126976716481765
17,air,1,0.0357142857142857,3.55534806148941,3.55534806148941,0.126976716481765
17,art,3,0.107142857142857,2.86220088092947,8.58660264278841,0.306664380099586
17,build,1,0.0357142857142857,2.4567357728213,2.4567357728213,0.0877405633150466
17,call,1,0.0357142857142857,2.86220088092947,2.86220088092947,0.102221460033195
17,data,1,0.0357142857142857,0.722134717433197,0.722134717433197,0.0257905256226142
17,describ,2,0.0714285714285714,2.86220088092947,5.72440176185894,0.204442920066391
17,engin,1,0.0357142857142857,2.4567357728213,2.4567357728213,0.0877405633150466
17,expand,1,0.0357142857142857,3.55534806148941,3.55534806148941,0.126976716481765
17,featur,1,0.0357142857142857,3.55534806148941,3.55534806148941,0.126976716481765
17,given,1,0.0357142857142857,2.86220088092947,2.86220088092947,0.102221460033195
17,littl,1,0.0357142857142857,3.55534806148941,3.55534806148941,0.126976716481765
17,model,3,0.107142857142857,2.16905370036952,6.50716110110857,0.232398610753877
17,number,1,0.0357142857142857,2.4567357728213,2.4567357728213,0.0877405633150466
17,piec,1,0.0357142857142857,3.55534806148941,3.55534806148941,0.126976716481765
17,post,1,0.0357142857142857,1.94591014905531,1.94591014905531,0.0694967910376898
17,predict,1,0.0357142857142857,2.86220088092947,2.86220088092947,0.102221460033195
17,rel,1,0.0357142857142857,3.55534806148941,3.55534806148941,0.126976716481765
17,scienc,1,0.0357142857142857,1.76358859226136,1.76358859226136,0.0629853068664771
17,scientist,1,0.0357142857142857,1.76358859226136,1.76358859226136,0.0629853068664771
17,statistician,1,0.0357142857142857,3.55534806148941,3.55534806148941,0.126976716481765
17,time,1,0.0357142857142857,1.94591014905531,1.94591014905531,0.0694967910376898
17,variabl,1,0.0357142857142857,2.86220088092947,2.86220088092947,0.102221460033195
18,big,1,0.0625,2.16905370036952,2.16905370036952,0.135565856273095
18,common,1,0.0625,2.86220088092947,2.86220088092947,0.178887555058092
18,creat,1,0.0625,2.86220088092947,2.86220088092947,0.178887555058092
18,data,1,0.0625,0.722134717433197,0.722134717433197,0.0451334198395748
18,develop,1,0.0625,2.86220088092947,2.86220088092947,0.178887555058092
18,internet,1,0.0625,2.86220088092947,2.86220088092947,0.178887555058092
18,juli,1,0.0625,3.55534806148941,3.55534806148941,0.222209253843088
18,nist,1,0.0625,3.55534806148941,3.55534806148941,0.222209253843088
18,roadmap,1,0.0625,3.55534806148941,3.55534806148941,0.222209253843088
18,summari,1,0.0625,2.86220088092947,2.86220088092947,0.178887555058092
18,technologi,1,0.0625,3.55534806148941,3.55534806148941,0.222209253843088
18,thing,1,0.0625,2.86220088092947,2.86220088092947,0.178887555058092
18,vocabulari,1,0.0625,3.55534806148941,3.55534806148941,0.222209253843088
18,volum,1,0.0625,3.55534806148941,3.55534806148941,0.222209253843088
18,weigh,1,0.0625,3.55534806148941,3.55534806148941,0.222209253843088
18,wrote,1,0.0625,3.55534806148941,3.55534806148941,0.222209253843088
19,big,3,0.0697674418604651,2.16905370036952,6.50716110110857,0.151329327932757
19,biggest,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,challeng,2,0.0465116279069767,2.86220088092947,5.72440176185894,0.133125622368812
19,custom,2,0.0465116279069767,2.16905370036952,4.33810740073905,0.100886218621838
19,data,3,0.0697674418604651,0.722134717433197,2.16640415229959,0.050381491913944
19,effici,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,entertain,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,financi,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,fraud,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,govern,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,har,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,healthcar,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,help,1,0.0232558139534884,2.4567357728213,2.4567357728213,0.0571333900656117
19,improv,1,0.0232558139534884,2.86220088092947,2.86220088092947,0.0665628111844062
19,increas,1,0.0232558139534884,2.86220088092947,2.86220088092947,0.0665628111844062
19,industri,1,0.0232558139534884,2.4567357728213,2.4567357728213,0.0571333900656117
19,informatica,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,insur,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,loyalti,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,manufactur,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,media,1,0.0232558139534884,2.86220088092947,2.86220088092947,0.0665628111844062
19,oper,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,overcom,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,pilot,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,product,1,0.0232558139534884,2.4567357728213,2.4567357728213,0.0571333900656117
19,project,1,0.0232558139534884,2.86220088092947,2.86220088092947,0.0665628111844062
19,reduc,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,retail,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,s,1,0.0232558139534884,0.916290731874155,0.916290731874155,0.021309086787771
19,servic,2,0.0465116279069767,2.86220088092947,5.72440176185894,0.133125622368812
19,solv,1,0.0232558139534884,2.86220088092947,2.86220088092947,0.0665628111844062
19,take,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,try,1,0.0232558139534884,2.86220088092947,2.86220088092947,0.0665628111844062
19,us,1,0.0232558139534884,1.94591014905531,1.94591014905531,0.0452537243966352
19,want,1,0.0232558139534884,3.55534806148941,3.55534806148941,0.0826825130578933
19,work,1,0.0232558139534884,2.4567357728213,2.4567357728213,0.0571333900656117
20,app,1,0.0227272727272727,3.55534806148941,3.55534806148941,0.0808033650338503
20,approxim,1,0.0227272727272727,3.55534806148941,3.55534806148941,0.0808033650338503
20,billion,1,0.0227272727272727,3.55534806148941,3.55534806148941,0.0808033650338503
20,card,1,0.0227272727272727,3.55534806148941,3.55534806148941,0.0808033650338503
20,commun,1,0.0227272727272727,2.4567357728213,2.4567357728213,0.0558349039277569
20,connect,2,0.0454545454545455,3.55534806148941,7.11069612297883,0.161606730067701
20,dai,1,0.0227272727272727,2.4567357728213,2.4567357728213,0.0558349039277569
20,data,2,0.0454545454545455,0.722134717433197,1.44426943486639,0.0328243053378726
20,demand,1,0.0227272727272727,3.55534806148941,3.55534806148941,0.0808033650338503
20,go,1,0.0227272727272727,3.55534806148941,3.55534806148941,0.0808033650338503
20,grow,1,0.0227272727272727,2.86220088092947,2.86220088092947,0.0650500200211243
20,grown,1,0.0227272727272727,3.55534806148941,3.55534806148941,0.0808033650338503
20,hundr,1,0.0227272727272727,3.55534806148941,3.55534806148941,0.0808033650338503
20,incred,1,0.0227272727272727,3.55534806148941,3.55534806148941,0.0808033650338503
20,inform,1,0.0227272727272727,2.4567357728213,2.4567357728213,0.0558349039277569
20,integr,1,0.0227272727272727,3.55534806148941,3.55534806148941,0.0808033650338503
20,internet,3,0.0681818181818182,2.86220088092947,8.58660264278841,0.195150060063373
20,laptop,1,0.0227272727272727,3.55534806148941,3.55534806148941,0.0808033650338503
20,live,1,0.0227272727272727,3.55534806148941,3.55534806148941,0.0808033650338503
20,mb,1,0.0227272727272727,3.55534806148941,3.55534806148941,0.0808033650338503
20,megabyt,1,0.0227272727272727,3.55534806148941,3.55534806148941,0.0808033650338503
